OBJECTID,YEAR_PM25_train_pnt,X,Y,ymean_2019_AOD47,ymean_2019_nNDVI,ymean_2019_TMP,ymean_2019_SPFH,ymean_2019_WIND,ymean_2019_HGT,ymean_2019_PM25
765,765,-91.299712454434939,42.066420414159552,0.2330395,0.4158261,8.6803436,0.0071552,2.9578006,275.2851562,8.8524485
766,766,-90.676506226077038,42.066420414159552,0.2328551,0.4398913,8.7731829,0.0070923,3.1002960,258.2187500,9.0441551
767,767,-90.053299997719137,42.066420414159552,0.2370615,0.4410869,8.6333094,0.0069587,2.8357613,251.3945312,9.2526093
768,768,-89.430093769361235,42.066420414159552,0.2387286,0.4272000,8.7341671,0.0070158,3.2904961,250.8984375,9.8729706
769,769,-88.806887541003334,42.066420414159552,0.2365217,0.4272000,8.8401318,0.0071369,3.9409111,249.9921875,10.2851067
770,770,-88.183681312645433,42.066420414159552,0.2344720,0.4411044,9.4722939,0.0068996,3.0996289,219.2656250,11.2850008
771,771,-86.314062627571673,42.066420414159552,0.2340229,0.4042217,9.6228666,0.0069064,3.6740501,247.5351562,10.7316980
772,772,-85.690856399213772,42.066420414159552,0.2696905,0.4777087,9.6140623,0.0070066,3.4561784,264.7929688,10.1331778
773,773,-85.067650170855757,42.066420414159552,0.2533629,0.4748304,9.5780172,0.0070316,3.2753801,284.7929688,9.9311819
774,774,-84.444443942497799,42.066420414159552,0.2424768,0.4748304,9.0103779,0.0067291,3.3562720,303.0664062,10.5802221
775,775,-83.821237714139897,42.066420414159552,0.2681769,0.4776391,9.3393116,0.0068274,3.4866357,243.6445312,11.0475168
776,776,-83.198031485781996,42.066420414159552,0.2609746,0.4451261,9.9701567,0.0068678,3.7782528,185.6679688,11.5177593
777,777,-80.082000343992490,42.066420414159552,0.2314059,0.4255522,8.7995358,0.0067623,2.9123986,409.3945312,12.9167700
778,778,-79.458794115634532,42.066420414159552,0.2462557,0.4255522,8.4782066,0.0066689,2.7484798,423.1171875,12.3359070
779,779,-78.835587887276631,42.066420414159552,0.2277010,0.5065261,7.8140635,0.0065448,2.0913217,498.6679688,10.8942327
780,780,-78.212381658918730,42.066420414159552,0.2136601,0.5600739,7.6516423,0.0065814,2.6980400,590.4531250,9.7086267
781,781,-77.589175430560829,42.066420414159552,0.2368377,0.5672478,7.6143336,0.0065697,3.0316021,589.6679688,9.4141579
782,782,-76.965969202202928,42.066420414159552,0.2290529,0.5802783,8.4246178,0.0065762,2.3524520,458.8281250,9.4012165
783,783,-76.342762973844970,42.066420414159552,0.2461557,0.5706739,8.2988338,0.0067838,1.9655648,401.1093750,9.2864256
784,784,-75.719556745487068,42.066420414159552,0.2324796,0.5774174,7.8219385,0.0067155,2.1798377,414.8125000,9.2123175
785,785,-75.096350517129167,42.066420414159552,0.2261373,0.5774174,7.2364779,0.0063429,2.3478386,521.6210938,9.1164761
786,786,-74.473144288771152,42.066420414159552,0.1878663,0.5840000,7.6816807,0.0062400,2.0021827,552.2656250,9.5601826
787,787,-73.849938060413251,42.066420414159552,0.2146746,0.5992870,9.5212612,0.0067048,1.5580803,130.5351562,10.1851912
